loss_val, pre_val, rec_val, acc_val, epoch, ece_val, f1_val, lr_rate, weight_decay, class_weight
0.6657288670539856,0.502724795640327,0.9972972972972973,0.5054054054054054,50,0.08117016706917736,0.6684782608695653,0.1,0.01,[1. 2.]
0.7155038118362427,0.5006765899864682,1.0,0.5013513513513513,46,0.2485933294972858,0.6672678088367899,0.1,0.01,[1. 3.]
0.8240595459938049,0.5,1.0,0.5,63,0.18533487722680378,0.6666666666666666,0.1,0.01,[1. 5.]
0.90594482421875,0.5,1.0,0.5,43,0.30874300784355885,0.6666666666666666,0.1,0.01,[1. 7.]
1.0229897499084473,0.5,1.0,0.5,49,0.22328028501691047,0.6666666666666666,0.1,0.01,[ 1. 10.]
1.0898090600967407,0.5,1.0,0.5,54,0.24355934052853967,0.6666666666666666,0.1,0.01,[ 1. 12.]
1.1775109767913818,0.5,1.0,0.5,60,0.28783119014791536,0.6666666666666666,0.1,0.01,[ 1. 15.]
0.5420413017272949,0.6799163179916318,0.8783783783783784,0.7324324324324324,43,0.22043697439335486,0.7665094339622642,0.1,0.001,[1. 2.]
0.5767813324928284,0.6099656357388317,0.9594594594594594,0.672972972972973,55,0.2176315876680452,0.7457983193277311,0.1,0.001,[1. 3.]
0.6536194086074829,0.5372262773722628,0.9945945945945946,0.5689189189189189,55,0.24930479856761728,0.6976303317535545,0.1,0.001,[1. 5.]
0.7226145267486572,0.5154061624649859,0.9945945945945946,0.5297297297297298,62,0.2606669021216599,0.6789667896678967,0.1,0.001,[1. 7.]
0.810826301574707,0.5061898211829436,0.9945945945945946,0.5121621621621621,56,0.25504826548937204,0.6709206927985416,0.1,0.001,[ 1. 10.]
0.8604916334152222,0.5041095890410959,0.9945945945945946,0.5081081081081081,47,0.27859758597773476,0.6690909090909091,0.1,0.001,[ 1. 12.]
0.9239664673805237,0.5020408163265306,0.9972972972972973,0.504054054054054,50,0.28662447808562097,0.6678733031674208,0.1,0.001,[ 1. 15.]
0.47187721729278564,0.7568922305764411,0.8162162162162162,0.777027027027027,46,0.1460478094783989,0.7854356306892067,0.1,0.0001,[1. 2.]
0.49665775895118713,0.7224770642201835,0.8513513513513513,0.7621621621621621,57,0.154127784878821,0.7816377171215881,0.1,0.0001,[1. 3.]
0.5466406345367432,0.6790890269151139,0.8864864864864865,0.7337837837837838,64,0.163262015581131,0.76905041031653,0.1,0.0001,[1. 5.]
0.5915016531944275,0.6563106796116505,0.9135135135135135,0.7175675675675676,133,0.18280344635650916,0.7638418079096045,0.1,0.0001,[1. 7.]
0.6483572721481323,0.6145648312611013,0.9351351351351351,0.6743243243243243,42,0.20718644547301368,0.7416934619506969,0.1,0.0001,[ 1. 10.]
0.6826887130737305,0.5976027397260274,0.9432432432432433,0.654054054054054,45,0.21491490441399655,0.7316561844863732,0.1,0.0001,[ 1. 12.]
0.7286278009414673,0.5858085808580858,0.9594594594594594,0.6405405405405405,74,0.2137262309322486,0.7274590163934427,0.1,0.0001,[ 1. 15.]
0.5089387893676758,0.7712765957446809,0.7837837837837838,0.7756756756756756,42,0.09123077548637584,0.7774798927613941,0.1,1e-05,[1. 2.]
0.5257899761199951,0.7351485148514851,0.8027027027027027,0.7567567567567568,47,0.09875168342243981,0.7674418604651163,0.1,1e-05,[1. 3.]
0.5608595013618469,0.7075892857142857,0.8567567567567568,0.7513513513513513,61,0.12176545203940291,0.7750611246943765,0.1,1e-05,[1. 5.]
0.5968384742736816,0.6807610993657506,0.8702702702702703,0.731081081081081,66,0.139322784673926,0.763938315539739,0.1,1e-05,[1. 7.]
0.6509814262390137,0.6554455445544555,0.8945945945945946,0.7121621621621622,70,0.1588948296936783,0.7565714285714286,0.1,1e-05,[ 1. 10.]
0.6865065097808838,0.6447876447876448,0.9027027027027027,0.7027027027027027,129,0.17038492272431785,0.7522522522522523,0.1,1e-05,[ 1. 12.]
0.7299371957778931,0.6256880733944954,0.9216216216216216,0.6851351351351351,130,0.18521612588618253,0.7453551912568306,0.1,1e-05,[ 1. 15.]
0.6668497323989868,0.5047879616963065,0.9972972972972973,0.5094594594594595,66,0.08499197750478178,0.670299727520436,0.01,0.01,[1. 2.]
0.7016466856002808,0.5,1.0,0.5,42,0.2700416738922532,0.6666666666666666,0.01,0.01,[1. 3.]
0.7348406910896301,0.5,1.0,0.5,42,0.17741449008116855,0.6666666666666666,0.01,0.01,[1. 5.]
0.7581952214241028,0.5,1.0,0.5,42,0.14497365750171043,0.6666666666666666,0.01,0.01,[1. 7.]
0.7836267948150635,0.5,1.0,0.5,42,0.18504087779973002,0.6666666666666666,0.01,0.01,[ 1. 10.]
0.8000402450561523,0.5,1.0,0.5,42,0.20389431352550919,0.6666666666666666,0.01,0.01,[ 1. 12.]
0.8177527189254761,0.5,1.0,0.5,42,0.21918367646835946,0.6666666666666666,0.01,0.01,[ 1. 15.]
0.5429918169975281,0.6791666666666667,0.8810810810810811,0.7324324324324324,239,0.22729744782318945,0.7670588235294118,0.01,0.001,[1. 2.]
0.5779908299446106,0.6075731497418244,0.9540540540540541,0.668918918918919,260,0.21612332326334877,0.7423764458464773,0.01,0.001,[1. 3.]
0.6517459154129028,0.5243553008595988,0.9891891891891892,0.5459459459459459,51,0.21308726229377695,0.6853932584269662,0.01,0.001,[1. 5.]
0.70461106300354,0.5096952908587258,0.9945945945945946,0.518918918918919,64,0.2601751702460083,0.6739926739926739,0.01,0.001,[1. 7.]
0.7708823680877686,0.5020408163265306,0.9972972972972973,0.504054054054054,54,0.27202765087823616,0.6678733031674208,0.01,0.001,[ 1. 10.]
0.8079651594161987,0.5020408163265306,0.9972972972972973,0.504054054054054,55,0.2530036375329301,0.6678733031674208,0.01,0.001,[ 1. 12.]
0.8565121293067932,0.5027173913043478,1.0,0.5054054054054054,58,0.23633302119938104,0.6690777576853526,0.01,0.001,[ 1. 15.]
0.4749683141708374,0.7542997542997543,0.8297297297297297,0.7797297297297298,244,0.15031244013760542,0.7902187902187902,0.01,0.0001,[1. 2.]
0.4999792277812958,0.7208237986270023,0.8513513513513513,0.7608108108108108,250,0.16445393757642932,0.7806691449814126,0.01,0.0001,[1. 3.]
0.5499782562255859,0.6713995943204868,0.8945945945945946,0.7283783783783784,230,0.17209704558591588,0.7670915411355737,0.01,0.0001,[1. 5.]
0.5939726829528809,0.6368715083798883,0.9243243243243243,0.6986486486486486,244,0.1867827606765,0.7541345093715546,0.01,0.0001,[1. 7.]
0.6509820222854614,0.6031195840554593,0.9405405405405406,0.6608108108108108,299,0.20823749174942843,0.7349524815205913,0.01,0.0001,[ 1. 10.]
0.6849769949913025,0.5880398671096345,0.9567567567567568,0.6432432432432432,322,0.22550384154593625,0.728395061728395,0.01,0.0001,[ 1. 12.]
0.7309800386428833,0.5730337078651685,0.9648648648648649,0.6229729729729729,366,0.2271119279434552,0.7190332326283988,0.01,0.0001,[ 1. 15.]
0.49295133352279663,0.7455919395465995,0.8,0.7635135135135135,77,0.1465895288699382,0.7718383311603652,0.01,1e-05,[1. 2.]
0.5149515271186829,0.7068181818181818,0.8405405405405405,0.745945945945946,91,0.14650424251685273,0.7679012345679012,0.01,1e-05,[1. 3.]
0.5659742951393127,0.6652892561983471,0.8702702702702703,0.7162162162162162,180,0.15022600720057616,0.7540983606557378,0.01,1e-05,[1. 5.]
0.6059803366661072,0.6666666666666666,0.8810810810810811,0.7202702702702702,446,0.15120666229442972,0.7590221187427241,0.01,1e-05,[1. 7.]
0.6653211712837219,0.6443594646271511,0.9108108108108108,0.7040540540540541,471,0.1665377447532641,0.7547592385218366,0.01,1e-05,[ 1. 10.]
0.7033205032348633,0.6245421245421245,0.9216216216216216,0.6837837837837838,471,0.17491719295849673,0.7445414847161571,0.01,1e-05,[ 1. 12.]
0.7566816806793213,0.5996533795493935,0.9351351351351351,0.6554054054054054,471,0.1964813264237868,0.7307286166842661,0.01,1e-05,[ 1. 15.]
0.6657131314277649,0.5054794520547945,0.9972972972972973,0.5108108108108108,47,0.08256304610419918,0.6709090909090909,0.05,0.01,[1. 2.]
0.715939998626709,0.5,1.0,0.5,42,0.2635746373518093,0.6666666666666666,0.05,0.01,[1. 3.]
0.8200761079788208,0.5,1.0,0.5,52,0.1854062724757839,0.6666666666666666,0.05,0.01,[1. 5.]
0.9175798296928406,0.5,1.0,0.5,68,0.30612585045195917,0.6666666666666666,0.05,0.01,[1. 7.]
1.0367591381072998,0.5,1.0,0.5,78,0.2259371705957361,0.6666666666666666,0.05,0.01,[ 1. 10.]
