loss_val, pre_val, rec_val, acc_val, epoch, ece_val, f1_val, lr_rate, weight_decay, class_weight
0.6999701261520386,0.89310210861935,0.8866666666666667,0.8866666666666667,270,0.09413777311642965,0.886155746325238,0.1,0.0001,[1. 1. 1. 1. 1.]
0.712986171245575,0.8918571428571429,0.8733333333333334,0.8733333333333333,471,0.05443592866261797,0.8759429669329558,0.1,0.0001,[1. 2. 2. 2. 6.]
0.6919726729393005,0.8634182474399864,0.8533333333333335,0.8533333333333334,415,0.0734470303853353,0.8531208962428607,0.1,0.0001,[1. 3. 3. 3. 3.]
0.6685198545455933,0.8932178932178934,0.8866666666666667,0.8866666666666667,471,0.0463876724243164,0.8864336913338728,0.1,1e-05,[1. 1. 1. 1. 1.]
0.735355019569397,0.8791111111111111,0.8466666666666667,0.8466666666666667,471,0.05112891753514609,0.8523636363636365,0.1,1e-05,[1. 2. 2. 2. 6.]
0.7109013199806213,0.8690644490644491,0.86,0.86,471,0.0508283758163452,0.861179441140164,0.1,1e-05,[1. 3. 3. 3. 3.]
0.761684238910675,0.8447354497354496,0.8400000000000001,0.84,471,0.10565611402193706,0.8403426809515446,0.01,0.0001,[1. 1. 1. 1. 1.]
0.7934015393257141,0.8519743589743589,0.82,0.82,471,0.056440471212069174,0.8256690716690717,0.01,0.0001,[1. 2. 2. 2. 6.]
0.7806256413459778,0.8339730639730639,0.8266666666666668,0.8266666666666667,471,0.07467421174049381,0.8260935166198324,0.01,0.0001,[1. 3. 3. 3. 3.]
0.7832035422325134,0.8246056520611873,0.8133333333333332,0.8133333333333334,471,0.08777474244435629,0.8151429723369079,0.01,1e-05,[1. 1. 1. 1. 1.]
0.8652231097221375,0.8352216905901116,0.7533333333333332,0.7533333333333333,471,0.08916745881239574,0.7699084568050086,0.01,1e-05,[1. 2. 2. 2. 6.]
0.8338243961334229,0.8012886251679356,0.7933333333333333,0.7933333333333333,471,0.08838552276293435,0.7922984396685873,0.01,1e-05,[1. 3. 3. 3. 3.]
