loss_val, pre_val, rec_val, acc_val, epoch, ece_val, f1_val, lr_rate, weight_decay, class_weight
0.6156678199768066,0.6809477442388835,0.7014376462721498,0.9189982728842833,53,0.3961099454029648,0.6910408432147562,0.1,0.01,[1. 7.]
0.3650040626525879,0.0,0.0,0.8708549222797928,42,0.24379830065220337,0.0,0.1,0.01,[1. 1.]
0.43036460876464844,0.9901960784313726,0.03376797057840187,0.8751727115716753,42,0.3000184545631236,0.06530876172001292,0.1,0.01,[1. 3.]
0.520196259021759,0.9802538787023978,0.23236375794048814,0.9002590673575129,49,0.3434674874359874,0.3756756756756757,0.1,0.01,[1. 5.]
0.6149905920028687,0.6896896896896897,0.691073219658977,0.9199481865284974,61,0.3974567180959466,0.6903807615230462,0.1,0.01,[1. 7.]
0.44434022903442383,0.6149182920400632,0.7800066867268473,0.9085060449050086,42,0.338682128255463,0.6876934414148858,0.1,0.001,[1. 7.]
0.28584024310112,0.9923857868020305,0.1307255098629221,0.8876079447322971,51,0.22001064328898215,0.23101920236336781,0.1,0.001,[1. 1.]
0.3146754801273346,0.9337899543378996,0.4102306920762287,0.9200777202072539,58,0.26631591563372004,0.570034843205575,0.1,0.001,[1. 3.]
0.37805572152137756,0.7987857762359063,0.6158475426278837,0.9303540587219343,53,0.3154969147096077,0.6954880120823108,0.1,0.001,[1. 5.]
0.4439837634563446,0.6138222104985492,0.7780006686726847,0.9081174438687392,42,0.3376370399765708,0.6862282512533177,0.1,0.001,[1. 7.]
0.29397886991500854,0.6206896551724138,0.8124373119358074,0.9116580310880829,177,0.2562088648565049,0.7037358818418766,0.1,0.0001,[1. 7.]
0.1990155279636383,0.9354609929078014,0.44098963557338683,0.9238773747841106,471,0.15837889712863637,0.5994092251760963,0.1,0.0001,[1. 1.]
0.2189970463514328,0.81421647819063,0.6740220661985958,0.9380397236614854,219,0.20754475121117733,0.737516005121639,0.1,0.0001,[1. 3.]
0.25698089599609375,0.7065589058128692,0.7599465061852223,0.9282383419689119,186,0.2371599551328878,0.7322809278350516,0.1,0.0001,[1. 5.]
0.29397860169410706,0.6206896551724138,0.8124373119358074,0.9116580310880829,177,0.2566269643553284,0.7037358818418766,0.1,0.0001,[1. 7.]
0.22198806703090668,0.6600276625172891,0.7977265128719492,0.920811744386874,284,0.16775984990093631,0.7223735997577959,0.1,1e-05,[1. 7.]
0.1689634770154953,0.875791524598149,0.6011367435640254,0.9374784110535406,155,0.10519955281959603,0.7129262490087233,0.1,1e-05,[1. 1.]
0.18398354947566986,0.757607555089192,0.724172517552658,0.9344559585492228,220,0.13329518502851584,0.7405128205128205,0.1,1e-05,[1. 3.]
0.20399124920368195,0.7024893746205222,0.7736542962219993,0.928454231433506,251,0.15148720014229133,0.7363564041368338,0.1,1e-05,[1. 5.]
0.22297906875610352,0.6577495863210149,0.7973921765295887,0.9202504317789292,213,0.168096148487766,0.7208704851141001,0.1,1e-05,[1. 7.]
0.6179932355880737,0.6812581063553826,0.702440655299231,0.9191278065630397,205,0.39754219346507635,0.6916872427983539,0.01,0.01,[1. 7.]
0.3659866154193878,0.0,0.0,0.8708549222797928,193,0.24346436930881468,0.0,0.01,0.01,[1. 1.]
0.42929962277412415,0.9888888888888889,0.0297559344700769,0.8746545768566494,471,0.3116063342193248,0.05777345017851348,0.01,0.01,[1. 3.]
