epoch, iter, loss_train, loss_val, pre_val, rec_val, f01_val, f1_val, f10_val, ece_val
0, 0, 1.5096888361498715, 0.6969678997993469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03826498207265294
0, 100, 1.2906358247622847, 0.9634230732917786, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2449497132174736
1, 0, 1.2539866369217636, 0.9435515999794006, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.24392726991028912
1, 100, 1.2208893816918136, 0.9577335715293884, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.24774702948279081
2, 0, 1.2528565805405378, 1.0039657354354858, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2633923993701428
2, 100, 1.1072562012821436, 0.9435245990753174, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.24682251159596236
3, 0, 1.3118420125916601, 0.9874172210693359, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2618410808850179
3, 100, 1.2278599305078388, 0.9621501564979553, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2593990784567014
4, 0, 1.2511169416829946, 0.9734064936637878, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2622821416738814
4, 100, 1.2441992249339822, 0.9538828134536743, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2587671141445109
5, 0, 1.2237332526594402, 0.9568006992340088, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2608634834795926
5, 100, 1.2914683621376755, 0.9104222059249878, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.24731805129388787
6, 0, 1.2622078988701104, 0.9962803721427917, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2698564948761358
6, 100, 1.229048870690167, 1.0150978565216064, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.27510192014474777
7, 0, 1.3296762183308601, 0.9457736015319824, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.25575236092626513
7, 100, 1.240330432727933, 0.9306824803352356, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.24565691758046102
8, 0, 1.2267472602427008, 0.9747470617294312, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2600164016527412
8, 100, 1.3387384092435242, 0.9766903519630432, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2645693906640585
9, 0, 1.2814624391496183, 0.9156224727630615, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2471731897212763
9, 100, 1.2176550280302765, 0.9335357546806335, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2556203572096023
10, 0, 1.1627864613197745, 0.9340360760688782, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.255738836605992
10, 100, 1.228138845600188, 0.9800965189933777, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2697431315890455
11, 0, 1.2204934995621444, 0.9350928664207458, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.25833616161768413
11, 100, 1.2692229206673802, 0.9180896282196045, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2501594711721471
12, 0, 1.364635826088488, 0.9686094522476196, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2617997955695717
12, 100, 1.2274920768104494, 0.9252275228500366, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2511820223479144
13, 0, 1.2537394726648927, 0.9667891263961792, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.26378273805685803
13, 100, 1.2304667584598064, 0.8611120581626892, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2292878017225097
14, 0, 1.0656382761895657, 0.9364981055259705, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2554588582927147
14, 100, 1.2789291631430388, 0.9519617557525635, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.26208007019178003
15, 0, 1.2152028936892747, 0.9625123143196106, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.263511804089082
15, 100, 1.3208329393528402, 0.93853360414505, 0.5, 1.0, 0.5024875621890548, 0.6666666666666666, 0.9901960784313726, 0.2597628975600268
16, 0, 1.1553373880684377, 0.8758859634399414, 0.49889135254988914, 0.995575221238938, 0.5013678683316419, 0.6646971935007385, 0.9858574465316039, 0.24117690786323712
16, 100, 1.1931382215581836, 0.8711247444152832, 0.5, 0.995575221238938, 0.502476451598638, 0.6656804733727811, 0.9859002169197397, 0.23415895426167854
17, 0, 1.2293120859190823, 0.9124013185501099, 0.5, 0.995575221238938, 0.502476451598638, 0.6656804733727811, 0.9859002169197397, 0.25047919246475253
17, 100, 1.0805832969024778, 0.9131896495819092, 0.5022321428571429, 0.995575221238938, 0.5047083907075912, 0.6676557863501484, 0.9859857688302672, 0.2535002412257996
18, 0, 1.1807980563491585, 0.8931019306182861, 0.5, 0.995575221238938, 0.502476451598638, 0.6656804733727811, 0.9859002169197397, 0.24872407389689333
18, 100, 1.1876345774158836, 0.8256330490112305, 0.5090497737556561, 0.995575221238938, 0.5115247827848557, 0.6736526946107785, 0.9862425136706883, 0.2239536590280786
19, 0, 1.121503919735551, 0.8737360239028931, 0.509090909090909, 0.9911504424778761, 0.5115542893320671, 0.6726726726726726, 0.9819444444444445, 0.23995232687587234
19, 100, 1.0630835090763868, 0.8474816679954529, 0.5173210161662818, 0.9911504424778761, 0.5197812801543905, 0.6798179059180577, 0.9822428689271915, 0.2348022486651893
20, 0, 1.0597597328945993, 0.7947103381156921, 0.5311004784688995, 0.9823008849557522, 0.5335268643220864, 0.6894409937888198, 0.9741072204361803, 0.2204488411677622
20, 100, 1.0237205352634193, 0.8951601982116699, 0.5173210161662818, 0.9911504424778761, 0.5197812801543905, 0.6798179059180577, 0.9822428689271915, 0.25410527604079874
21, 0, 1.0325404576025903, 0.8775121569633484, 0.5259433962264151, 0.9867256637168141, 0.5283864308168723, 0.686153846153846, 0.9782400972897847, 0.24717245883910002
21, 100, 0.9890128736384214, 0.7920876145362854, 0.5343137254901961, 0.9646017699115044, 0.5366840540145273, 0.6876971608832808, 0.9569714881780249, 0.2225252016719464
22, 0, 0.8056644651573152, 0.8561404943466187, 0.5323741007194245, 0.9823008849557522, 0.5347994084816104, 0.6905132192846034, 0.9741495416431332, 0.24534832725746442
22, 100, 1.1249978900887072, 0.9341796040534973, 0.5247058823529411, 0.9867256637168141, 0.5271497448860178, 0.6850998463901691, 0.9781976112920738, 0.26334180254324346
23, 0, 1.145231815893203, 0.932902455329895, 0.530952380952381, 0.9867256637168141, 0.5333917491592857, 0.6904024767801857, 0.9784100781928757, 0.2621534059269238
23, 100, 1.1792313746176661, 0.8434198498725891, 0.5364077669902912, 0.9778761061946902, 0.5388162023849755, 0.6927899686520377, 0.9699721884234311, 0.244655058908779
24, 0, 1.0906140027567746, 0.771835446357727, 0.5541237113402062, 0.9513274336283186, 0.5564239225131963, 0.7003257328990228, 0.9446232817121976, 0.21156530273435392
24, 100, 1.0445937139447778, 0.7810458540916443, 0.5555555555555556, 0.9513274336283186, 0.5578533627909367, 0.7014681892332789, 0.9446643755165963, 0.21798063986069335
25, 0, 1.2239232033956795, 0.9733002185821533, 0.5284360189573459, 0.9867256637168141, 0.5308772922264648, 0.6882716049382716, 0.9783250803579185, 0.27763689566502525
25, 100, 1.016093311039731, 0.7886873483657837, 0.5595854922279793, 0.9557522123893806, 0.5618915159944367, 0.7058823529411765, 0.9490994518402507, 0.2227290049854633
26, 0, 1.17035856526345, 0.7368537187576294, 0.5672043010752689, 0.9336283185840708, 0.5694169828461498, 0.705685618729097, 0.9276945847118231, 0.20143885521498403
26, 100, 1.0045745374634865, 0.7794709205627441, 0.5672823218997362, 0.9513274336283186, 0.5695588312437707, 0.7107438016528925, 0.9449932547108228, 0.21788834833202106
27, 0, 1.1086717737838627, 0.8731955289840698, 0.545, 0.9646017699115044, 0.5473574305175757, 0.6964856230031949, 0.9573043478260868, 0.2448313502611312
27, 100, 1.0288784319534898, 0.739596426486969, 0.581267217630854, 0.9336283185840708, 0.5834474073262881, 0.7164685908319185, 0.9280581805513217, 0.1982734908176734
28, 0, 0.8201600433327259, 0.8588852286338806, 0.55470737913486, 0.9646017699115044, 0.5570510550017709, 0.7043618739903069, 0.9575957900230504, 0.2451791229237498
28, 100, 0.8207307499833405, 0.8010076284408569, 0.5687830687830688, 0.9513274336283186, 0.5710566454531111, 0.7119205298013245, 0.9450343807119853, 0.22476553574072575
29, 0, 1.0183817048091441, 0.7201167941093445, 0.5897435897435898, 0.915929203539823, 0.5918303798901658, 0.7175043327556325, 0.9109406997516447, 0.18839488455415826
29, 100, 0.8368488495703786, 0.782590925693512, 0.5776566757493188, 0.9380530973451328, 0.5798624275578184, 0.715008431703204, 0.9322941611877913, 0.21156417927910795
30, 0, 0.8449644254520536, 0.7020649909973145, 0.6042296072507553, 0.8849557522123894, 0.606133349336854, 0.718132854578097, 0.8809035803061358, 0.17508198901087837
30, 100, 0.9539709752425551, 0.7067077159881592, 0.6017964071856288, 0.8893805309734514, 0.6037292571224647, 0.717857142857143, 0.8851922909217754, 0.17335140619394
31, 0, 1.1067660245113076, 0.6615375876426697, 0.6435643564356436, 0.8628318584070797, 0.6451877088383674, 0.7372400756143668, 0.8599310134043575, 0.1427148609891929
31, 100, 1.0705018003471196, 0.73334801197052, 0.5953757225433526, 0.911504424778761, 0.5974272095560788, 0.7202797202797203, 0.906737557744269, 0.1854864366154755
32, 0, 0.9531231664121151, 0.8277329802513123, 0.5772357723577236, 0.9424778761061947, 0.5794591391477671, 0.7159663865546217, 0.9366102137663809, 0.2235944246362268
32, 100, 0.8226489570457489, 0.7597355842590332, 0.5842696629213483, 0.9203539823008849, 0.5863897727907106, 0.7147766323024054, 0.9151420108032758, 0.19766303959541615
33, 0, 0.8545467882417142, 0.7129665017127991, 0.608433734939759, 0.8938053097345132, 0.6103631903308802, 0.7240143369175628, 0.8896738182452468, 0.1751145690481747
33, 100, 0.9358218857087196, 0.7062121629714966, 0.6257861635220126, 0.8805309734513275, 0.6275838381315182, 0.7316176470588235, 0.8769962474910552, 0.16342820741434014
34, 0, 1.3447689805179834, 0.7090011835098267, 0.6238244514106583, 0.8805309734513275, 0.6256303305733674, 0.7302752293577981, 0.8769579824599677, 0.16680362461283144
34, 100, 0.7486542103346439, 0.6533926725387573, 0.6571428571428571, 0.8141592920353983, 0.6584000566853256, 0.7272727272727272, 0.8122377622377622, 0.12152891513784375
35, 0, 0.8004482818767429, 0.70757657289505, 0.6285714285714286, 0.8761061946902655, 0.6303347412217108, 0.7319778188539742, 0.8727034693432251, 0.1559896944832485
35, 100, 0.8559650481212884, 0.7048348784446716, 0.6334405144694534, 0.8716814159292036, 0.6351592926003958, 0.7337057728119181, 0.8684474706472873, 0.1547921833013539
36, 0, 0.7721143486909569, 0.681222140789032, 0.64, 0.8495575221238938, 0.6415668629656588, 0.7300380228136882, 0.8468122270742359, 0.14058168970905574
36, 100, 1.1154849425423892, 0.699989378452301, 0.636963696369637, 0.8539823008849557, 0.6385703990041277, 0.729678638941399, 0.8511112081386718, 0.1474486634267115
37, 0, 1.1792953905649486, 0.7478237748146057, 0.6141975308641975, 0.8805309734513275, 0.6160424201557041, 0.7236363636363636, 0.876766707380911, 0.1762559343030495
37, 100, 0.8374813986476511, 0.7182246446609497, 0.6396103896103896, 0.8716814159292036, 0.6413008444530394, 0.7378277153558052, 0.8685612013270473, 0.15649307067547225
38, 0, 1.0431877137161791, 0.7026923298835754, 0.6445182724252492, 0.8584070796460177, 0.6461122469168371, 0.7362428842504745, 0.8555958255098033, 0.14227980184080324
38, 100, 0.7721168003976346, 0.7620930671691895, 0.616822429906542, 0.8761061946902655, 0.6186351543649073, 0.7239488117001828, 0.8724750229047599, 0.1734962436016155
39, 0, 0.8693018591031434, 0.6989246010780334, 0.6401384083044983, 0.8185840707964602, 0.6415230378356108, 0.7184466019417477, 0.816330988684521, 0.12812370315721605
39, 100, 0.7134327807929367, 0.7358499765396118, 0.6384364820846905, 0.8672566371681416, 0.6401086464463558, 0.7354596622889306, 0.8641899855939233, 0.15808498865998954
40, 0, 0.7725771549623461, 0.6634040474891663, 0.6693227091633466, 0.7433628318584071, 0.6699834162520729, 0.7044025157232704, 0.7425495601943022, 0.08715769869431984
40, 100, 1.084256363939494, 0.7146748304367065, 0.6372881355932203, 0.831858407079646, 0.6387674090022203, 0.7216890595009596, 0.8293513867656693, 0.14215208738382937
41, 0, 0.833246811106801, 0.7358294725418091, 0.6345514950166113, 0.8451327433628318, 0.6361208204181231, 0.7248576850094878, 0.8423649622287237, 0.1559234207446596
41, 100, 0.8724189517088234, 0.6869998574256897, 0.6567164179104478, 0.7787610619469026, 0.6577369940057722, 0.7125506072874495, 0.7773307678852543, 0.1015325488638034
42, 0, 0.8331635351758451, 0.8259043097496033, 0.6097560975609756, 0.8849557522123894, 0.611639314479501, 0.7220216606498194, 0.8810188415910677, 0.1935515258692007
42, 100, 0.7811010899953545, 0.7478158473968506, 0.6366666666666667, 0.8451327433628318, 0.6382253688877126, 0.7262357414448669, 0.842401746724891, 0.1440150109078504
43, 0, 0.6878936319611967, 0.6999217867851257, 0.6444444444444445, 0.7699115044247787, 0.6454859325644604, 0.7016129032258065, 0.7684302579798863, 0.10048680610756956
43, 100, 0.7950974326580763, 0.7029759883880615, 0.6468401486988847, 0.7699115044247787, 0.6478655164786552, 0.703030303030303, 0.7684638593729501, 0.09086632705499643
44, 0, 0.8693556484766305, 0.7431839108467102, 0.6357388316151202, 0.8185840707964602, 0.6371479233444725, 0.7156673114119924, 0.8162596653706699, 0.12694728137117572
44, 100, 0.681468852190301, 0.6849521398544312, 0.6883116883116883, 0.7035398230088495, 0.6884592300437281, 0.6958424507658643, 0.7033857474486442, 0.056353913768466594
45, 0, 0.8218758992850781, 0.7484638690948486, 0.6398601398601399, 0.8097345132743363, 0.6411919794629849, 0.7148437500000001, 0.8076116403041161, 0.12493052511616091
