loss_val, pre_val, rec_val, acc_val, epoch, ece_val, f1_val, lr_rate, weight_decay, class_weight
0.7702732682228088,0.6724278626452539,0.556118182578377,0.6633333333333333,62,0.05290568788846331,0.5839599995564807,0.1,0.0001,[2. 1. 1.]
0.7761722207069397,0.6701288244766506,0.5878579816687208,0.67,48,0.05053289413452148,0.6127578523692933,0.1,0.0001,[3. 1. 1.]
0.7982318997383118,0.6622972972972972,0.6121222945729671,0.66,64,0.04223468939463299,0.6181245225362872,0.1,0.0001,[5. 1. 1.]
0.816680371761322,0.6595928226363009,0.690955975117161,0.6733333333333333,52,0.03572710712750751,0.6646999968308728,0.1,0.0001,[7. 2. 1.]
0.7659728527069092,0.6479426502900681,0.5580310235630742,0.6533333333333333,337,0.1269744735956192,0.5814708165212085,0.1,1e-05,[2. 1. 1.]
0.7629731893539429,0.6462289562289563,0.5854674985184457,0.66,287,0.16027689297993974,0.6064121553979575,0.1,1e-05,[3. 1. 1.]
0.7619886994361877,0.6462776348389556,0.6001762413242732,0.66,386,0.10741176486015319,0.6169055806358659,0.1,1e-05,[5. 1. 1.]
0.793517529964447,0.6250851055308583,0.5636095750211781,0.6466666666666666,44,0.07315040091673534,0.5831489577813106,0.1,1e-05,[7. 2. 1.]
0.7719797492027283,0.6634834639189398,0.5587518042239746,0.6633333333333333,468,0.029021712740262332,0.5851339717779668,0.01,0.0001,[2. 1. 1.]
0.7799709439277649,0.6701156442535753,0.5939600762046036,0.67,438,0.06100278953711191,0.6173684917047749,0.01,0.0001,[3. 1. 1.]
0.8012022376060486,0.667834797185626,0.619059240353537,0.66,471,0.047321343620618184,0.6214189244269948,0.01,0.0001,[5. 1. 1.]
0.8233337998390198,0.6647359138587209,0.6998889288817628,0.6766666666666666,471,0.04002551277478536,0.669592069881222,0.01,0.0001,[7. 2. 1.]
0.7927153706550598,0.6355038759689923,0.5449769859188726,0.6433333333333333,471,0.09256138165791829,0.5687440992189511,0.01,1e-05,[2. 1. 1.]
0.7874504327774048,0.6419860868601203,0.5585395693131042,0.65,471,0.11511323610941569,0.5825502410868264,0.01,1e-05,[3. 1. 1.]
0.7957609295845032,0.6140537367940525,0.5492653127260961,0.6333333333333333,471,0.10188317040602365,0.5675243215565796,0.01,1e-05,[5. 1. 1.]
0.7982301115989685,0.623325609621538,0.5852552636075754,0.6466666666666666,471,0.07488992015520732,0.5998340584703893,0.01,1e-05,[7. 2. 1.]
