loss_val, pre_val, rec_val, acc_val, epoch, ece_val, f1_val, lr_rate, weight_decay, class_weight
0.5988624691963196,0.8551375211280232,0.5802116060105196,0.865,42,0.050874923527240726,0.658470322267055,0.1,0.01,[1. 1. 1. 1. 1. 1. 1. 1.]
0.663425087928772,0.816935717968309,0.6495937326425187,0.866,61,0.044574356377124764,0.6872784712228075,0.1,0.01,[1. 1. 2. 2. 2. 2. 2. 2.]
0.7246385216712952,0.7511171493930116,0.6682981197557967,0.863,42,0.04564598762989045,0.6846742933180602,0.1,0.01,[1. 1. 3. 3. 3. 3. 3. 3.]
0.7898998856544495,0.6561797589157986,0.6880360574283155,0.825,42,0.08179717814922333,0.6467729559777884,0.1,0.01,[1. 1. 5. 5. 5. 5. 5. 5.]
0.6747211813926697,0.695689755727173,0.5873482845594711,0.824,90,0.12502049487829206,0.6195541660367802,0.1,0.001,[1. 1. 1. 1. 1. 1. 1. 1.]
0.7470654845237732,0.6704037926761908,0.6511935990757108,0.815,71,0.12942392009496692,0.6374797591610475,0.1,0.001,[1. 1. 2. 2. 2. 2. 2. 2.]
0.7937646508216858,0.6271962069644422,0.634536431175145,0.791,83,0.16071432578563688,0.6005847294071095,0.1,0.001,[1. 1. 3. 3. 3. 3. 3. 3.]
0.8579663038253784,0.5880642897210193,0.6067901600306971,0.769,96,0.19014052659273153,0.5636774511709132,0.1,0.001,[1. 1. 5. 5. 5. 5. 5. 5.]
0.907463550567627,0.6354077422564951,0.567566507697218,0.788,90,0.18834287422895427,0.583067771757621,0.1,0.0001,[1. 1. 1. 1. 1. 1. 1. 1.]
1.028812050819397,0.5890069883443017,0.5332865720809337,0.779,82,0.2026124427914619,0.5396280424339559,0.1,0.0001,[1. 1. 2. 2. 2. 2. 2. 2.]
1.0848644971847534,0.5464802296366574,0.5045285866496022,0.761,123,0.2194663667082787,0.5054449225770413,0.1,0.0001,[1. 1. 3. 3. 3. 3. 3. 3.]
1.1085150241851807,0.6005649482424122,0.5944192224732787,0.776,89,0.21455177831649777,0.5829532768402986,0.1,0.0001,[1. 1. 5. 5. 5. 5. 5. 5.]
1.1929495334625244,0.5910550520946386,0.5589491840267878,0.783,200,0.208330451965332,0.5632316506700569,0.1,1e-05,[1. 1. 1. 1. 1. 1. 1. 1.]
1.344555377960205,0.5656261197413389,0.5294866581027626,0.766,213,0.22422222906351083,0.5352487389746028,0.1,1e-05,[1. 1. 2. 2. 2. 2. 2. 2.]
1.482069492340088,0.5711587362296797,0.5204023728138814,0.756,250,0.23991687905788417,0.5285961533351852,0.1,1e-05,[1. 1. 3. 3. 3. 3. 3. 3.]
1.437308669090271,0.601460703691187,0.5698744248931888,0.765,231,0.22595751082897186,0.5744140875245947,0.1,1e-05,[1. 1. 5. 5. 5. 5. 5. 5.]
0.6029730439186096,0.8729124538548354,0.5988870265895493,0.872,249,0.04123919880390167,0.6765241842819728,0.01,0.01,[1. 1. 1. 1. 1. 1. 1. 1.]
0.665986180305481,0.830979525469657,0.651131419034148,0.87,294,0.03744082540273663,0.6935336602614407,0.01,0.01,[1. 1. 2. 2. 2. 2. 2. 2.]
0.7199769616127014,0.7215231668906901,0.6728256776611461,0.862,286,0.040248416125774386,0.6790304428787541,0.01,0.01,[1. 1. 3. 3. 3. 3. 3. 3.]
0.8029839396476746,0.6500917096887165,0.6701492670787056,0.818,327,0.08123036116361618,0.6339382489330423,0.01,0.01,[1. 1. 5. 5. 5. 5. 5. 5.]
