epoch, iter, loss_train, loss_val, pre_val, rec_val, f01_val, f1_val, f10_val, ece_val
0, 0, 1.1460288763046265, 1.1520617008209229, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.35297080775101985
1, 0, 0.98297119140625, 1.2426159381866455, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.45412293990453084
2, 0, 1.0785120725631714, 1.127089500427246, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.3879664101203283
3, 0, 1.055538296699524, 1.2107889652252197, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.4490356145302455
4, 0, 0.9672162532806396, 1.2044272422790527, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.4391272354125976
5, 0, 1.239882469177246, 1.2989479303359985, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.45921294609705604
6, 0, 0.9909619092941284, 1.1503268480300903, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.40284769574801127
7, 0, 1.1539618968963623, 1.1184755563735962, 0.2736989438859906, 0.3894850948509485, 0.27107790769969914, 0.23675120206912115, 0.38172086704148733, 0.32041355709234876
8, 0, 1.113434910774231, 1.1650981903076172, 0.08333333333333333, 0.3333333333333333, 0.08395677472984207, 0.13333333333333333, 0.32371794871794873, 0.40415157039960226
9, 0, 1.0246962308883667, 1.1108803749084473, 0.2618174053151632, 0.45262872628726286, 0.2623868211366822, 0.30726154798587363, 0.4469279375059932, 0.2758586591482163
10, 0, 1.0325502157211304, 1.1070975065231323, 0.2632760993986814, 0.46444444444444444, 0.26402480897725766, 0.3172543527214808, 0.4589982743153005, 0.27105996568997703
11, 0, 0.744228184223175, 1.2064882516860962, 0.32492199158865825, 0.4061246612466125, 0.32093811598151634, 0.25797040317761605, 0.3982632881610779, 0.40352578043937687
12, 0, 0.7246907949447632, 1.0974228382110596, 0.46403386523587203, 0.5076005836981446, 0.46250866393912854, 0.44739444008819224, 0.5057115753097042, 0.3184194519122442
