loss_val, pre_val, rec_val, acc_val, epoch, ece_val, f1_val, lr_rate, weight_decay, class_weight
0.5512402057647705,0.7039170506912442,1.0,0.743,50,0.1889019641876221,0.8262339418526031,0.1,0.01,[1. 1.]
0.5692240595817566,0.9886877828054299,0.7152209492635024,0.821,42,0.2736985514461994,0.8300094966761634,0.1,0.01,[2. 1.]
0.3142951428890228,0.943217665615142,0.9787234042553191,0.951,471,0.30137649184465404,0.9606425702811245,0.1,0.001,[1. 1.]
0.2979464828968048,0.976027397260274,0.9328968903436988,0.945,123,0.2843153359144926,0.9539748953974895,0.1,0.001,[2. 1.]
0.18598432838916779,0.9625407166123778,0.967266775777414,0.957,387,0.18793293261528013,0.9648979591836735,0.1,0.0001,[1. 1.]
0.1809820532798767,0.9746192893401016,0.9427168576104746,0.95,356,0.17056292522698643,0.9584026622296173,0.1,0.0001,[2. 1.]
0.16729587316513062,0.9512195121951219,0.9574468085106383,0.944,471,0.11102776807546619,0.9543230016313212,0.1,1e-05,[1. 1.]
0.1691569834947586,0.9619834710743802,0.9525368248772504,0.948,471,0.11038710616901516,0.957236842105263,0.1,1e-05,[2. 1.]
0.5549707412719727,0.6958997722095672,1.0,0.733,219,0.17941208934783937,0.8206850235057086,0.01,0.01,[1. 1.]
0.5689888596534729,0.988479262672811,0.7021276595744681,0.813,332,0.2694466132521629,0.8210526315789474,0.01,0.01,[2. 1.]
0.33032310009002686,0.9256965944272446,0.9787234042553191,0.939,471,0.2979816020727158,0.9514717581543357,0.01,0.001,[1. 1.]
0.3198414444923401,0.9726962457337884,0.9328968903436988,0.943,471,0.29529349583387376,0.9523809523809524,0.01,0.001,[2. 1.]
0.23300759494304657,0.9246467817896389,0.9639934533551555,0.93,471,0.20097994239628314,0.9439102564102565,0.01,0.0001,[1. 1.]
0.232752725481987,0.9473684210526315,0.9427168576104746,0.933,471,0.2026888900324702,0.9450369155045119,0.01,0.0001,[2. 1.]
0.24860933423042297,0.8953846153846153,0.9525368248772504,0.903,471,0.16243389984965326,0.923076923076923,0.01,1e-05,[1. 1.]
0.2541363537311554,0.9182692307692307,0.9378068739770867,0.911,471,0.1669185825139284,0.9279352226720647,0.01,1e-05,[2. 1.]
0.5746245980262756,0.6781354051054383,1.0,0.71,471,0.16095119798183438,0.8082010582010583,0.001,0.01,[1. 1.]
0.6051496863365173,0.9848484848484849,0.5319148936170213,0.709,471,0.16099493610858914,0.6907545164718385,0.001,0.01,[2. 1.]
0.43956542015075684,0.8645533141210374,0.9819967266775778,0.895,471,0.302686250269413,0.9195402298850575,0.001,0.001,[1. 1.]
0.44749319553375244,0.9508771929824561,0.8870703764320785,0.903,471,0.317319999307394,0.9178662150719729,0.001,0.001,[2. 1.]
0.39878207445144653,0.8640350877192983,0.967266775777414,0.887,471,0.2700390942692757,0.9127413127413128,0.001,0.0001,[1. 1.]
0.41215890645980835,0.9238578680203046,0.8936170212765957,0.89,471,0.28047915408015256,0.908485856905158,0.001,0.0001,[2. 1.]
0.39999014139175415,0.8651851851851852,0.955810147299509,0.882,471,0.2617135535776616,0.9082426127527216,0.001,1e-05,[1. 1.]
0.41957926750183105,0.9289520426287744,0.855973813420622,0.872,471,0.2599972897619009,0.8909710391822828,0.001,1e-05,[2. 1.]
