epoch, iter, loss_train, loss_val, pre_val, rec_val, f01_val, f1_val, f10_val, ece_val
0, 0, 0.7130128145217896, 0.674770176410675, 0.611, 1.0, 0.6133623560048106, 0.7585350713842334, 0.9937359098228663, 0.01955892980098728
1, 0, 0.7281306385993958, 0.7127509713172913, 0.625, 0.20458265139116202, 0.6125369948085974, 0.3082614056720099, 0.20595432300163133, 0.01684387594461446
2, 0, 0.7261003255844116, 0.7230288982391357, 0.6424581005586593, 0.18821603927986907, 0.6274647506887797, 0.2911392405063291, 0.18954291029553355, 0.0240835855007172
3, 0, 0.6846060156822205, 0.7016034722328186, 0.6468401486988847, 0.28477905073649756, 0.6387990258442078, 0.3954545454545455, 0.28636608059443697, 0.018446529030799814
4, 0, 0.7023676633834839, 0.7236165404319763, 0.6413043478260869, 0.19312602291325695, 0.6269002156646151, 0.2968553459119497, 0.1944716402323608, 0.04837029701471334
5, 0, 0.6795367002487183, 0.6923639178276062, 0.6570605187319885, 0.37315875613747956, 0.6521480558466201, 0.47599164926931103, 0.3747619900076488, 0.03452061158418655
6, 0, 0.6689673662185669, 0.700878918170929, 0.6747967479674797, 0.27168576104746317, 0.6650271706794653, 0.38739789964994165, 0.27330225279561826, 0.04456947350502011
7, 0, 0.6164878010749817, 0.5711213946342468, 0.8107255520504731, 0.8412438625204582, 0.8110168564777929, 0.8257028112449799, 0.840930443515729, 0.16373328879475596
8, 0, 0.4655786454677582, 0.3644036054611206, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.06320703470706937
9, 0, 0.23621885478496552, 0.39715084433555603, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.03739944913983344
10, 0, 0.3519569933414459, 0.36679700016975403, 0.9790794979079498, 0.7659574468085106, 0.9763896635062279, 0.859504132231405, 0.7676118094124526, 0.06676824620366095
11, 0, 0.22359485924243927, 0.34880530834198, 0.974155069582505, 0.8019639934533551, 0.9720885466794995, 0.8797127468581687, 0.8033699657484212, 0.07338634486496448
12, 0, 0.18366551399230957, 0.3182242214679718, 0.9147826086956522, 0.8608837970540099, 0.9142158971623272, 0.8870151770657674, 0.8613862991487637, 0.13484574007987973
13, 0, 0.15735088288784027, 0.3022809624671936, 0.956766917293233, 0.8330605564648118, 0.9553622865213433, 0.8906386701662292, 0.8341283748701972, 0.0887619693875313
14, 0, 0.059495288878679276, 0.29215067625045776, 0.9496402877697842, 0.8641571194762684, 0.9487111063670812, 0.9048843187660669, 0.8649279875437914, 0.06785657534748314
15, 0, 0.10764306783676147, 0.6862159967422485, 0.6935483870967742, 0.9852700490998363, 0.6955875118692156, 0.8140635564570656, 0.9811838368190031, 0.21370376856625078
16, 0, 0.04793130233883858, 0.32930639386177063, 0.9613970588235294, 0.855973813420622, 0.9602261365908636, 0.9056277056277057, 0.8569041593666863, 0.05108119937777516
17, 0, 0.06196075677871704, 0.2982277274131775, 0.9438596491228071, 0.8805237315875614, 0.9431879328600441, 0.9110922946655376, 0.8811091292362574, 0.03555747940763832
18, 0, 0.014395538717508316, 0.30533716082572937, 0.934819897084048, 0.8919803600654664, 0.9343755835073246, 0.9128978224455611, 0.8923852601202926, 0.03891331624612217
19, 0, 0.10025960206985474, 0.30094000697135925, 0.9155844155844156, 0.9230769230769231, 0.9156580026040412, 0.9193154034229829, 0.9230021388294771, 0.030799988467246284
20, 0, 0.050298240035772324, 0.3402809798717499, 0.9414802065404475, 0.8952536824877251, 0.9409991313382501, 0.9177852348993288, 0.8956891100987339, 0.03385556178912519
