epoch, iter, loss_train, loss_val, pre_val, rec_val, f01_val, f1_val, f10_val, ece_val
0, 0, 0.8428008168991361, 0.748025119304657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09538195180892939
1, 0, 0.8302293909616271, 0.7634189128875732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05763228249549868
2, 0, 0.8492240919311038, 0.7898839712142944, 0.8461538461538461, 0.03600654664484452, 0.6919962628464653, 0.06907378335949765, 0.036351143539574, 0.08775405547022819
3, 0, 0.8143955540798764, 0.7666952610015869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07873723870515825
4, 0, 0.8347912552688915, 0.7837895154953003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09669949084520343
5, 0, 0.7981229013430968, 0.7549561858177185, 0.6634615384615384, 0.11292962356792144, 0.632912542003451, 0.193006993006993, 0.11386510685576108, 0.08862188932299611
6, 0, 0.7886835659687337, 0.7759132981300354, 1.0, 0.006546644844517185, 0.3996043521266073, 0.013008130081300813, 0.006611678449855983, 0.12978093561530113
7, 0, 0.32435530040630955, 0.4636598825454712, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.10617431198060513
8, 0, 0.24781195428029368, 0.4099023640155792, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.032737345263361924
9, 0, 0.2809874911614729, 0.42972201108932495, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.030300212576985362
10, 0, 0.3836123617657996, 0.43672797083854675, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.04186449082195756
11, 0, 0.2058413421670927, 0.3883086144924164, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.0966749754101038
12, 0, 0.2111511043424275, 0.412061482667923, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.07520483614504334
13, 0, 0.18618467567071867, 0.28259313106536865, 0.9592592592592593, 0.8477905073649754, 0.9580121220999432, 0.9000868809730669, 0.8487670343932511, 0.09440290707349776
14, 0, 0.20092168056826104, 0.27676668763160706, 0.9650735294117647, 0.8592471358428805, 0.9638981294650161, 0.909090909090909, 0.8601810395172278, 0.06735811717808245
