epoch, iter, loss_train, loss_val, pre_val, rec_val, f01_val, f1_val, f10_val, ece_val
0, 0, 0.7076013592304662, 0.6740267276763916, 0.611, 1.0, 0.6133623560048106, 0.7585350713842334, 0.9937359098228663, 0.020078915715217582
1, 0, 0.7144239583518356, 0.7017078399658203, 0.6310160427807486, 0.19312602291325695, 0.6171612034591684, 0.2957393483709273, 0.1944621208412877, 0.017603750467300446
2, 0, 0.7138668508268893, 0.701370120048523, 0.65, 0.2765957446808511, 0.6414264777723498, 0.3880597014925373, 0.27817796610169493, 0.01817413622140885
3, 0, 0.6927718478720635, 0.6929256916046143, 0.6548387096774193, 0.3322422258592471, 0.6486033342823699, 0.44082519001085774, 0.33387070509688976, 0.01956648832559589
4, 0, 0.7053975369781256, 0.7027509212493896, 0.63, 0.20621931260229132, 0.6174372907670661, 0.31072749691738594, 0.20760195758564434, 0.025447368204593653
5, 0, 0.6564467403572052, 0.6854163408279419, 0.6580645161290323, 0.5008183306055647, 0.6560251321347457, 0.5687732342007435, 0.5020060099082271, 0.01948360657691956
6, 0, 0.6901921004988253, 0.7317965030670166, 0.6923076923076923, 0.11783960720130933, 0.6604304786122969, 0.20139860139860138, 0.11881576367557677, 0.07868610516190531
7, 0, 0.5785111460369081, 0.5859147310256958, 0.9616161616161616, 0.779050736497545, 0.9593901538584342, 0.8607594936708861, 0.7805178991801283, 0.2571666357517242
8, 0, 0.31582404891960325, 0.41494449973106384, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.046475790798664054
9, 0, 0.3295636201743037, 0.3623385727405548, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.08324066177010539
10, 0, 0.4024455167353153, 0.38087180256843567, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.07049617514014242
11, 0, 0.26639009728096424, 0.35306861996650696, 0.9790356394129979, 0.7643207855973814, 0.9763200927325039, 0.8584558823529411, 0.76598405248713, 0.09896714693307873
12, 0, 0.2455495304428041, 0.33107033371925354, 0.9795501022494888, 0.7839607201309329, 0.9771363939326615, 0.870909090909091, 0.7855136469174689, 0.09577043713629246
13, 0, 0.23351686131209135, 0.3095211386680603, 0.8946515397082658, 0.9034369885433715, 0.8947376867647767, 0.8990228013029316, 0.9033491582546139, 0.14333469578623773
14, 0, 0.19518638006411493, 0.28186070919036865, 0.9559633027522936, 0.8527004909983633, 0.9548184572952768, 0.9013840830449827, 0.8536134317462892, 0.08064857978373766
15, 0, 0.16925145061686633, 0.2748209238052368, 0.9214046822742475, 0.9018003273322422, 0.9212064028074357, 0.9114971050454922, 0.9019903400434375, 0.08645780901610851
16, 0, 0.30905544687993824, 0.3601105809211731, 0.9693486590038314, 0.8281505728314239, 0.9677150593626327, 0.8932038834951457, 0.829346661906462, 0.10930117738991973
17, 0, 0.18092417414300144, 0.27467799186706543, 0.9523809523809523, 0.88379705400982, 0.9516497705501561, 0.9168081494057726, 0.8844276517424231, 0.0728316792473197
18, 0, 0.18024243665859105, 0.44018682837486267, 0.974308300395257, 0.806873977086743, 0.9723106363867139, 0.8827215756490601, 0.8082491965068337, 0.10468632708489894
19, 0, 0.15071048934478315, 0.2897951602935791, 0.9591474245115453, 0.88379705400982, 0.95833845829453, 0.919931856899489, 0.8844850234338258, 0.061351709850132496
20, 0, 0.12150349467992783, 0.2717932164669037, 0.9407783417935702, 0.9099836333878887, 0.9404632312304265, 0.9251247920133111, 0.9102786468042338, 0.06320604195445775
21, 0, 0.2849412977695465, 0.3480604887008667, 0.9650735294117647, 0.8592471358428805, 0.9638981294650161, 0.909090909090909, 0.8601810395172278, 0.08698809035122393
22, 0, 0.1267278879415244, 0.3124198913574219, 0.9611992945326279, 0.8919803600654664, 0.9604613424996946, 0.9252971137521222, 0.892616796665964, 0.08317547786980867
23, 0, 0.12131388727575543, 0.3243475556373596, 0.9608540925266904, 0.88379705400982, 0.9600253472038867, 0.9207161125319694, 0.8844993675197043, 0.08692070027440787
24, 0, 0.11891493499279022, 0.3382842242717743, 0.9638989169675091, 0.8739770867430442, 0.9629179982503437, 0.9167381974248927, 0.8747850909916631, 0.07805631806701421
25, 0, 0.11983717177063227, 0.3672572076320648, 0.9649446494464945, 0.855973813420622, 0.9637299082300999, 0.9071986123156982, 0.8569319619739788, 0.08532633996009824
26, 0, 0.1294590556062758, 0.3335570693016052, 0.9640933572710951, 0.8788870703764321, 0.9631688302463108, 0.9195205479452054, 0.8796568110676809, 0.07417803766578435
27, 0, 0.1196406957693398, 0.3302116394042969, 0.964221824686941, 0.8821603927986906, 0.9633345720302242, 0.9213675213675214, 0.8829043610827291, 0.06220521111786363
28, 0, 0.1197649215348065, 0.3156101405620575, 0.9578207381370826, 0.8919803600654664, 0.9571212463702595, 0.923728813559322, 0.892587848027372, 0.055081409230828285
29, 0, 0.1834075165912509, 0.3314655125141144, 0.9642857142857143, 0.88379705400982, 0.9634170037625197, 0.9222886421861657, 0.8845280570872527, 0.07367328259348871
30, 0, 0.20355426846072078, 0.32074710726737976, 0.9611307420494699, 0.8903436988543372, 0.9603747531069199, 0.9243840271877655, 0.8909934161450394, 0.05043009442836044
31, 0, 0.19373486367985607, 0.32706576585769653, 0.9610619469026549, 0.8887070376432079, 0.9602878604822189, 0.9234693877551021, 0.8893699829725128, 0.06488113395869732
32, 0, 0.16189140612259506, 0.29240715503692627, 0.9403747870528109, 0.9034369885433715, 0.9399942675051846, 0.9215358931552587, 0.9037884805550601, 0.05803058847784996
33, 0, 0.12273708367720246, 0.3255067467689514, 0.9644128113879004, 0.8870703764320785, 0.963580996637975, 0.9241261722080136, 0.8877752911031106, 0.0628631743043661
34, 0, 0.11978931007906796, 0.31396013498306274, 0.956369982547993, 0.8968903436988543, 0.9557424323530935, 0.9256756756756757, 0.8974429653170756, 0.05425674560666087
35, 0, 0.11959955682978035, 0.2977551221847534, 0.9598603839441536, 0.900163666121113, 0.9592305434200756, 0.9290540540540541, 0.900718304606554, 0.047143887929618336
36, 0, 0.16215064730495213, 0.315536230802536, 0.9663716814159292, 0.8936170212765957, 0.9655933182749383, 0.9285714285714285, 0.8942836292872779, 0.05893910370022057
37, 0, 0.12566340118646624, 0.28721708059310913, 0.9598603839441536, 0.900163666121113, 0.9592305434200756, 0.9290540540540541, 0.900718304606554, 0.05952909472584725
38, 0, 0.11960048470646142, 0.3281973600387573, 0.967741935483871, 0.88379705400982, 0.96683270993246, 0.9238665526090676, 0.8845567485160076, 0.06516653858125207
39, 0, 0.11887670783326029, 0.29164421558380127, 0.9565972222222222, 0.9018003273322422, 0.9560220576866916, 0.928390901432182, 0.9023120824956224, 0.04627996026724573
40, 0, 0.12205088352784514, 0.3410852253437042, 0.967391304347826, 0.8739770867430442, 0.9663686370070417, 0.9183147033533964, 0.8748134691494194, 0.06694157943874599
41, 0, 0.1180641520768404, 0.31324416399002075, 0.9614711033274956, 0.8985270049099836, 0.9608046992774342, 0.9289340101522842, 0.8991097922848665, 0.05278216833621263
42, 0, 0.11805876577273011, 0.310263454914093, 0.9582608695652174, 0.9018003273322422, 0.9576672230730843, 0.9291736930860034, 0.9023267126064046, 0.04326420687884093
43, 0, 0.11895127277821303, 0.29190927743911743, 0.9377104377104377, 0.911620294599018, 0.9374448017863392, 0.9244813278008298, 0.911871494796901, 0.05181912040710451
44, 0, 0.1207944038324058, 0.31060609221458435, 0.9615384615384616, 0.900163666121113, 0.9608897960595735, 0.9298393913778529, 0.9007329095861979, 0.0533340054899454
45, 0, 0.1181733905337751, 0.3075500428676605, 0.9582608695652174, 0.9018003273322422, 0.9576672230730843, 0.9291736930860034, 0.9023267126064046, 0.0452757866457105
46, 0, 0.11788800014182925, 0.28763872385025024, 0.947098976109215, 0.9083469721767594, 0.9466990930739221, 0.9273182957393484, 0.9087151055344811, 0.053391407020390046
47, 0, 0.11833609957247973, 0.29022714495658875, 0.947098976109215, 0.9083469721767594, 0.9466990930739221, 0.9273182957393484, 0.9087151055344811, 0.04761620674282312
48, 0, 0.11740301344543695, 0.2932111918926239, 0.9535283993115319, 0.9067103109656302, 0.9530411677539132, 0.9295302013422819, 0.9071513107764141, 0.05031469941884281
49, 0, 0.11771545419469476, 0.2884875535964966, 0.9502572898799314, 0.9067103109656302, 0.9498056390147851, 0.9279731993299833, 0.9071218974433798, 0.04815403562784199
50, 0, 0.11853658705949785, 0.280787855386734, 0.9440677966101695, 0.911620294599018, 0.9437352166546443, 0.9275603663613655, 0.9119306208461663, 0.05890697095543147
51, 0, 0.11758887469768525, 0.27646294236183167, 0.9379194630872483, 0.9148936170212766, 0.9376858049193669, 0.9262634631317315, 0.9151160529045642, 0.06043767654895786
52, 0, 0.11784339621663095, 0.284458726644516, 0.9518900343642611, 0.9067103109656302, 0.9514206525990035, 0.9287510477787091, 0.9071366038714699, 0.0585328515917063
