epoch, loss_val, ece_val, f1_val, pre_val, rec_val, acc_val, lr_rate, weight_decay, class_weight
42,0.6100090742111206,0.023595333099365234,0.0,0.0,0.0,0.5,0.01,0.1,[1. 1.]
42,0.6530130505561829,0.0848073448583234,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 3.]
42,0.6671295166015625,0.24564640226248013,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 5.]
42,0.6792992949485779,0.1279508770419401,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 7.]
42,0.5698540806770325,0.06761353030868862,0.37438423645320196,0.9806451612903225,0.2313546423135464,0.6133942161339422,0.01,0.01,[1. 1.]
42,0.5954919457435608,0.2587997988660223,0.6680223690899847,0.5015267175572519,1.0,0.5030441400304414,0.01,0.01,[1. 3.]
42,0.6214851140975952,0.2347045740399005,0.6666666666666666,0.5,1.0,0.5,0.01,0.01,[1. 5.]
42,0.6445304751396179,0.15496068657623946,0.6666666666666666,0.5,1.0,0.5,0.01,0.01,[1. 7.]
162,0.44196781516075134,0.20534329522327383,0.7614840989399293,0.9073684210526316,0.6560121765601218,0.7945205479452054,0.01,0.001,[1. 1.]
251,0.4529767334461212,0.22760960058262358,0.7650834403080873,0.6614872364039955,0.9071537290715372,0.7214611872146118,0.01,0.001,[1. 3.]
201,0.5079651474952698,0.22146058318458917,0.7238421955403088,0.5796703296703297,0.9634703196347032,0.632420091324201,0.01,0.001,[1. 5.]
131,0.5539756417274475,0.2447820474568023,0.694250403009135,0.5365448504983389,0.9832572298325722,0.5669710806697108,0.01,0.001,[1. 7.]
313,0.35597655177116394,0.12683512840867947,0.7820299500831946,0.8623853211009175,0.715372907153729,0.8006088280060882,0.01,0.0001,[1. 1.]
320,0.3779655992984772,0.13393502865026347,0.7916666666666666,0.7496598639455783,0.8386605783866058,0.7792998477929984,0.01,0.0001,[1. 3.]
374,0.4139774441719055,0.13803121763957688,0.7813134732566013,0.7036585365853658,0.878234398782344,0.754185692541857,0.01,0.0001,[1. 5.]
424,0.44495224952697754,0.15455000266954416,0.7703412073490814,0.6770472895040369,0.893455098934551,0.7336377473363774,0.01,0.0001,[1. 7.]
42,0.6100173592567444,0.024091601371765137,0.0,0.0,0.0,0.5,0.01,0.1,[1. 1.]
42,0.6523615121841431,0.08302652835845947,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 3.]
42,0.6674566864967346,0.23489347109330122,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 5.]
42,0.6751342415809631,0.13793733620752485,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 7.]
42,0.5698270797729492,0.10372586668535635,0.3763837638376384,0.9807692307692307,0.2328767123287671,0.6141552511415526,0.01,0.01,[1. 1.]
42,0.594414234161377,0.24989224355696177,0.6680223690899847,0.5015267175572519,1.0,0.5030441400304414,0.01,0.01,[1. 3.]
42,0.6219233274459839,0.227668671348505,0.6666666666666666,0.5,1.0,0.5,0.01,0.01,[1. 5.]
42,0.6437298059463501,0.15843133068157297,0.6666666666666666,0.5,1.0,0.5,0.01,0.01,[1. 7.]
161,0.4419764280319214,0.2025177212066302,0.7603890362511052,0.9071729957805907,0.654490106544901,0.7937595129375952,0.01,0.001,[1. 1.]
253,0.45296594500541687,0.22681404461962262,0.7650834403080873,0.6614872364039955,0.9071537290715372,0.7214611872146118,0.01,0.001,[1. 3.]
149,0.5089566707611084,0.2219781243955345,0.7222857142857142,0.5782250686184812,0.9619482496194824,0.6301369863013698,0.01,0.001,[1. 5.]
137,0.553982138633728,0.24460619849066395,0.694250403009135,0.5365448504983389,0.9832572298325722,0.5669710806697108,0.01,0.001,[1. 7.]
313,0.3559635281562805,0.1281530813766215,0.7820299500831946,0.8623853211009175,0.715372907153729,0.8006088280060882,0.01,0.0001,[1. 1.]
317,0.37796035408973694,0.1326129110799351,0.7916666666666666,0.7496598639455783,0.8386605783866058,0.7792998477929984,0.01,0.0001,[1. 3.]
373,0.41396430134773254,0.1385632803269536,0.7813134732566013,0.7036585365853658,0.878234398782344,0.754185692541857,0.01,0.0001,[1. 5.]
424,0.4449649751186371,0.15531421403997384,0.7708470124753776,0.6778290993071594,0.893455098934551,0.7343987823439878,0.01,0.0001,[1. 7.]
57,0.6106042861938477,0.02550572156906128,0.0,0.0,0.0,0.5,0.05,0.1,[1. 1.]
65,0.6606764197349548,0.09703156819263731,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[1. 3.]
50,0.7386842370033264,0.1369360089302063,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[1. 5.]
61,0.8209261894226074,0.17467999458312988,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[1. 7.]
46,0.5699041485786438,0.07524578892477027,0.37037037037037035,0.9803921568627451,0.228310502283105,0.6118721461187214,0.05,0.01,[1. 1.]
42,0.6072610020637512,0.2735642450585213,0.6680223690899847,0.5015267175572519,1.0,0.5030441400304414,0.05,0.01,[1. 3.]
