epoch, loss_val, ece_val, f1_val, pre_val, rec_val, acc_val, lr_rate, weight_decay, class_weight
42,0.6146444082260132,0.14235085238599116,0.0,0.0,0.0,0.5,0.01,0.1,[1. 1.]
68,0.5665363669395447,0.04218471050262451,0.0,0.0,0.0,0.5,0.01,0.1,[1. 3.]
481,0.5563086867332458,0.0508560041586558,0.6949152542372882,0.533457249070632,0.9965277777777778,0.5625,0.01,0.1,[1. 5.]
72,0.5705426335334778,0.04734611511230469,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 7.]
42,0.6008040308952332,0.1541367065575388,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 10.]
42,0.6094323396682739,0.18896040154827967,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 12.]
42,0.6020362377166748,0.12462161191635662,0.0,0.0,0.0,0.5,0.01,0.01,[1. 1.]
481,0.5092520117759705,0.09745414906905758,0.37288135593220334,1.0,0.22916666666666666,0.6145833333333334,0.01,0.01,[1. 3.]
53,0.488512247800827,0.20881191610048216,0.7675507020280811,0.6968838526912181,0.8541666666666666,0.7413194444444444,0.01,0.01,[1. 5.]
54,0.49790626764297485,0.12939324592136675,0.7060270602706026,0.5466666666666666,0.9965277777777778,0.5850694444444444,0.01,0.01,[1. 7.]
42,0.5258947014808655,0.24306476597363752,0.6991473812423873,0.5384615384615384,0.9965277777777778,0.5711805555555556,0.01,0.01,[ 1. 10.]
42,0.5388771891593933,0.25539333471614456,0.6948130277442701,0.532347504621072,1.0,0.5607638888888888,0.01,0.01,[ 1. 12.]
42,0.5179276466369629,0.14749445313484308,0.3774647887323944,1.0,0.2326388888888889,0.6163194444444444,0.01,0.001,[1. 1.]
186,0.39196884632110596,0.17883265362535086,0.7127882599580713,0.8994708994708994,0.5902777777777778,0.7621527777777778,0.01,0.001,[1. 3.]
233,0.3709689974784851,0.19405389828090036,0.797153024911032,0.8175182481751825,0.7777777777777778,0.8020833333333334,0.01,0.001,[1. 5.]
264,0.37196779251098633,0.16887354128994048,0.8044871794871795,0.7470238095238095,0.8715277777777778,0.7881944444444444,0.01,0.001,[1. 7.]
282,0.38396328687667847,0.19104312831122017,0.789237668161435,0.6929133858267716,0.9166666666666666,0.7552083333333334,0.01,0.001,[ 1. 10.]
291,0.3939528465270996,0.2016531485908975,0.7843704775687409,0.6724565756823822,0.9409722222222222,0.7413194444444444,0.01,0.001,[ 1. 12.]
393,0.42896798253059387,0.16603819777568182,0.6308411214953271,0.9642857142857143,0.46875,0.7256944444444444,0.01,0.0001,[1. 1.]
446,0.33296748995780945,0.1326307646361076,0.7564356435643563,0.880184331797235,0.6631944444444444,0.7864583333333334,0.01,0.0001,[1. 3.]
409,0.3189648389816284,0.10924276944974229,0.7850467289719626,0.8502024291497976,0.7291666666666666,0.8003472222222222,0.01,0.0001,[1. 5.]
440,0.3159714937210083,0.09570318036195304,0.7934782608695653,0.8295454545454546,0.7604166666666666,0.8020833333333334,0.01,0.0001,[1. 7.]
423,0.31796103715896606,0.09306404209281835,0.7971781305114638,0.8100358422939068,0.7847222222222222,0.8003472222222222,0.01,0.0001,[ 1. 10.]
449,0.31997013092041016,0.0929665144584659,0.7944250871080138,0.7972027972027972,0.7916666666666666,0.7951388888888888,0.01,0.0001,[ 1. 12.]
42,0.6146681308746338,0.14281506784674194,0.0,0.0,0.0,0.5,0.01,0.1,[1. 1.]
69,0.5665398836135864,0.04191145300865173,0.0,0.0,0.0,0.5,0.01,0.1,[1. 3.]
481,0.5563086867332458,0.0508560041586558,0.6949152542372882,0.533457249070632,0.9965277777777778,0.5625,0.01,0.1,[1. 5.]
71,0.5705716013908386,0.04697471857070923,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 7.]
42,0.6012018918991089,0.15398738864395356,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 10.]
42,0.6090478897094727,0.18639958339432874,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 12.]
42,0.603333592414856,0.11338646275301777,0.0,0.0,0.0,0.5,0.01,0.01,[1. 1.]
481,0.5092518329620361,0.09742726587379974,0.37288135593220334,1.0,0.22916666666666666,0.6145833333333334,0.01,0.01,[1. 3.]
52,0.48850080370903015,0.2160529374765853,0.7682737169517884,0.6957746478873239,0.8576388888888888,0.7413194444444444,0.01,0.01,[1. 5.]
58,0.49798882007598877,0.13010299562787014,0.7051597051597052,0.5456273764258555,0.9965277777777778,0.5833333333333334,0.01,0.01,[1. 7.]
42,0.5249119997024536,0.23973537790071636,0.6991473812423873,0.5384615384615384,0.9965277777777778,0.5711805555555556,0.01,0.01,[ 1. 10.]
43,0.5397130250930786,0.254892122414377,0.6948130277442701,0.532347504621072,1.0,0.5607638888888888,0.01,0.01,[ 1. 12.]
42,0.5176451802253723,0.15012921835295856,0.3774647887323944,1.0,0.2326388888888889,0.6163194444444444,0.01,0.001,[1. 1.]
